-1.281457723870753185e+00 5.197766556383124348e-01
-7.910650836691379695e-01 1.029567350097663897e-01
-8.657229177194805114e-01 1.954978701245919104e-01
-3.753302775178653516e-01 9.073593635639386201e-02
-1.003672607360952096e+00 2.241213586103841388e-02
-5.132799671593368807e-01 nan
-5.879378012096794226e-01 1.774259266890286513e-01
-9.754516100806426282e-02 7.106685778839209877e-02
-1.183912562862688977e+00 1.989099146429165743e-01
-6.935199226610738732e-01 3.590816971777002764e-02
-7.681777567114164151e-01 nan
-2.777851165098011998e-01 3.472313956372508753e-02
-9.061274463528879997e-01 2.827803755342467862e-01
-4.157348061512727289e-01 5.196685076890933397e-02
-4.903926402016152708e-01 3.572772207408743128e-01
-1.249000902703301108e-16 nan
-1.183912562862688977e+00 1.989099146429165743e-01
-6.935199226610738732e-01 nan
-7.681777567114164151e-01 6.634964610437782406e-02
-2.777851165098011998e-01 6.944627912745007792e-02
-9.061274463528879997e-01 nan
-4.157348061512727289e-01 1.196574951380604397e-31
-4.903926402016152708e-01 6.129908002520192273e-02
-1.249000902703301108e-16 nan
-1.086367401854624770e+00 5.856573335962120264e-02
-5.959747616530097769e-01 9.124165630300065666e-03
-6.706325957033523188e-01 5.925150770221427341e-04
-1.802399555017370480e-01 7.475933441994039169e-03
-8.085822853448239034e-01 1.306275005759731378e-01
-3.181896451432085771e-01 9.238888589856416704e-17
-3.928474791935511190e-01 1.185522140266440649e-01
9.754516100806401302e-02 7.106685778839209877e-02
-1.003672607360952096e+00 2.241213586103841388e-02
-5.132799671593368807e-01 1.319776518142446071e-02
-5.879378012096794226e-01 1.390740746323541516e-16
-9.754516100806426282e-02 2.438629025201592346e-02
-7.258874908511510071e-01 1.548316511536321867e-03
-2.354948506495357918e-01 2.765352736455868363e-05
-3.101526846998783338e-01 3.453430946737299188e-03
1.802399555017368260e-01 7.475933441994039169e-03
-9.061274463528878886e-01 nan
-4.157348061512727844e-01 8.916102004307485326e-03
-4.903926402016153263e-01 nan
-1.110223024625156540e-16 nan
-6.283423298430869108e-01 2.047936789847280142e-02
-1.379496896414716400e-01 7.142579046832136722e-03
-2.126075236918141820e-01 2.229763111967758505e-16
2.777851165098009778e-01 3.472313956372508753e-02
-9.061274463528878886e-01 2.827803755342467862e-01
-4.157348061512727844e-01 1.039337015378181267e-01
-4.903926402016153263e-01 1.225981600504039565e-01
-1.110223024625156540e-16 nan
-6.283423298430869108e-01 2.047936789847280142e-02
-1.379496896414716400e-01 nan
-2.126075236918141820e-01 1.070303345608906026e-01
2.777851165098009778e-01 6.944627912745007792e-02
-8.085822853448236813e-01 1.306275005759731378e-01
-3.181896451432086881e-01 4.768518759179219552e-02
-3.928474791935512300e-01 nan
9.754516100806404078e-02 2.438629025201592346e-02
-5.307971688350228145e-01 1.291970426411155615e-01
-4.040452863340748824e-02 5.317953445031822768e-02
-1.150623626837500302e-01 2.271243766652440155e-01
3.753302775178650741e-01 9.073593635639386201e-02
-8.657229177194805114e-01 1.954978701245919104e-01
-3.753302775178653516e-01 7.162114415502445706e-17
-4.499881115682078936e-01 7.303130155191391026e-02
4.040452863340726619e-02 5.317953445031822768e-02
-5.879378012096794226e-01 1.390740746323541516e-16
-9.754516100806426282e-02 nan
-1.722029950584068048e-01 6.747212473647305753e-02
3.181896451432083550e-01 9.238888589856416704e-17
-7.681777567114163041e-01 6.634964610437782406e-02
-2.777851165098012554e-01 5.957548892787703151e-03
