2.000000000000000000e+01 2.859768556703576325e-01 0.000000000000000000e+00
2.400000000000000000e+01 2.045122903210064014e-01 0.000000000000000000e+00
2.800000000000000000e+01 2.327799195292583612e-01 0.000000000000000000e+00
3.200000000000000000e+01 2.218301372689478468e-01 0.000000000000000000e+00
3.600000000000000000e+01 1.872322904676521071e-01 0.000000000000000000e+00
4.000000000000000000e+01 1.535019865447973531e-01 0.000000000000000000e+00
4.400000000000000000e+01 1.620883675224427389e-01 0.000000000000000000e+00
4.800000000000000000e+01 1.571386245153692518e-01 0.000000000000000000e+00
5.200000000000000000e+01 1.376978720351936802e-01 0.000000000000000000e+00
5.600000000000000000e+01 1.270414832174747988e-01 0.000000000000000000e+00
6.000000000000000000e+01 1.278275424976065555e-01 0.000000000000000000e+00
6.400000000000000000e+01 1.247641031774401471e-01 0.000000000000000000e+00
6.800000000000000000e+01 1.153383617465917194e-01 0.000000000000000000e+00
7.200000000000000000e+01 1.104382711575339210e-01 0.000000000000000000e+00
7.600000000000000000e+01 1.085741420278795721e-01 0.000000000000000000e+00
8.000000000000000000e+01 1.057016579184070632e-01 0.000000000000000000e+00
8.400000000000000000e+01 1.012220089830919573e-01 0.000000000000000000e+00
8.800000000000000000e+01 9.741317138854668767e-02 0.000000000000000000e+00
9.200000000000000000e+01 9.554640020190076355e-02 0.000000000000000000e+00
9.600000000000000000e+01 9.356923544098345868e-02 0.000000000000000000e+00
1.000000000000000000e+02 9.065240050207538924e-02 0.000000000000000000e+00
1.040000000000000000e+02 8.766130848347333804e-02 0.000000000000000000e+00
1.080000000000000000e+02 8.600107329981471205e-02 0.000000000000000000e+00
1.120000000000000000e+02 8.470504730261975423e-02 0.000000000000000000e+00
1.160000000000000000e+02 8.243772026703487243e-02 0.000000000000000000e+00
1.200000000000000000e+02 8.060234843799986282e-02 0.000000000000000000e+00
1.240000000000000000e+02 7.925790410601549207e-02 0.000000000000000000e+00
1.280000000000000000e+02 7.804828983056227854e-02 0.000000000000000000e+00
