2.000000000000000000e+01 2.865758359316448733e-01
2.400000000000000000e+01 2.050030997419524936e-01
2.800000000000000000e+01 2.289428382362673764e-01
3.200000000000000000e+01 2.211772416729995971e-01
3.600000000000000000e+01 1.868634470798268277e-01
4.000000000000000000e+01 1.539457117946018139e-01
4.400000000000000000e+01 1.616504176800462877e-01
4.800000000000000000e+01 1.570849819008747483e-01
5.200000000000000000e+01 1.381274627515414188e-01
5.600000000000000000e+01 1.273355758859374964e-01
6.000000000000000000e+01 1.279663018122936535e-01
6.400000000000000000e+01 1.249578263690759306e-01
6.800000000000000000e+01 1.151476276977109886e-01
7.200000000000000000e+01 1.104495103541131840e-01
7.600000000000000000e+01 1.082003259672036644e-01
8.000000000000000000e+01 1.062646012695665082e-01
8.400000000000000000e+01 1.008196503705929975e-01
8.800000000000000000e+01 9.709592483192452939e-02
9.200000000000000000e+01 9.523494341368979321e-02
9.600000000000000000e+01 9.340094705890639171e-02
