2.000000000000000000e+00 8.077255598870627384e-01 0.000000000000000000e+00 1.993577508252575672e-04
3.000000000000000000e+00 7.483283105375441169e-01 6.269403110127313994e-02 3.201324295447618377e-04
4.000000000000000000e+00 6.919789400688606262e-01 5.440946716025791829e-01 7.236815252707009573e-04
5.000000000000000000e+00 8.606484379761241144e-01 6.358499518769514802e-01 5.998274711276115750e-04
6.000000000000000000e+00 5.857531645335113391e-01 1.241143569350242615e-01 8.632376027624758799e-04
7.000000000000000000e+00 5.359652348070836902e-01 5.113168471252720337e-01 8.284801693405751278e-04
8.000000000000000000e+00 4.883591125196857230e-01 8.366804492470691912e-02 5.428240964313832970e-04
9.000000000000000000e+00 6.857340995393315097e-01 4.415472579862907976e-01 6.499163622335511542e-04
1.000000000000000000e+01 3.998034453449855752e-01 3.315097317099571228e-01 5.903522558679378824e-04
1.100000000000000000e+01 9.855973872217873577e-01 3.564007258446073023e-01 8.668606913630437505e-04
1.200000000000000000e+01 7.873577028512954712e-01 3.184709158868617163e-01 7.188414903887749546e-04
1.300000000000000000e+01 2.954711914062500000e-01 2.820071256277106309e-01 5.158340452352712120e-04
1.400000000000000000e+01 2.500000000000000000e-01 2.476219444011968640e-01 6.819916687814378455e-04
1.500000000000000000e+01 2.171515923489372446e-01 0.000000000000000000e+00 7.659995884327277377e-04
1.600000000000000000e+01 9.372390520202316111e-01 1.850420762352101012e-01 7.247872412912242631e-04
1.700000000000000000e+01 2.316110953688621521e-01 1.579183468936805890e-01 6.807835289625486933e-04
1.800000000000000000e+01 8.621520996093750000e-01 1.327143710586863035e-01 6.529458489153693599e-04
1.900000000000000000e+01 3.750000000000000000e-01 1.094109051291518309e-01 5.984561545699813032e-04
2.000000000000000000e+01 8.974401456002231714e-02 0.000000000000000000e+00 8.275492007262429334e-04
2.100000000000000000e+01 2.231824982118268963e-01 6.927765546825880028e-02 6.745622501076973263e-04
2.200000000000000000e+01 8.268962949514389038e-01 5.294209427854501548e-02 6.692919054646578143e-04
2.300000000000000000e+01 4.389038085937500000e-01 3.872265974573310676e-02 5.153131748889297177e-04
2.400000000000000000e+01 7.500000000000000000e-01 2.587229990736827565e-02 7.585489286497157759e-04
2.500000000000000000e+01 1.800024442809946765e-02 0.000000000000000000e+00 8.400297801613135391e-04
2.600000000000000000e+01 9.946734200821083505e-01 8.832727773826534387e-03 3.297543608398286396e-04
2.700000000000000000e+01 1.083504706621170044e-01 4.193829226162700159e-03 2.578983814797922570e-04
2.800000000000000000e+01 1.170043945312500000e-01 6.003294744757836323e-05 4.095719895171817475e-04
2.900000000000000000e+01 2.500000000000000000e-01 -2.153058275389421131e-03 4.095719895085859759e-04
