1.050000000000000044e+00 1.250000000000000000e+00 -1.446781201245298520e+00 3.336676359176635742e-01 6.078436099950924643e+01
1.100000000000000089e+00 1.250000000000000000e+00 -1.453663741910947049e+00 2.493797540664672852e-01 1.133602372493770787e+02
1.150000000000000133e+00 1.250000000000000000e+00 -1.457423211842203914e+00 1.831235289573669434e-01 3.349298008308184080e+02
1.200000000000000178e+00 1.250000000000000000e+00 -1.459247877154949968e+00 1.255366206169128418e-01 6.897880121611966615e+02
1.300000000000000266e+00 1.250000000000000000e+00 -1.459350399414793609e+00 1.197940707206726074e-01 9.134555916323054134e+02
1.350000000000000311e+00 1.250000000000000000e+00 -1.458270826049435920e+00 1.617037653923034668e-01 6.659509906464367077e+02
1.400000000000000355e+00 1.250000000000000000e+00 -1.456703585264173428e+00 1.983832716941833496e-01 1.258669331823284210e+03
1.450000000000000400e+00 1.250000000000000000e+00 -1.454779188076579688e+00 2.323897480964660645e-01 4.423766577498254833e+02
1.500000000000000444e+00 1.250000000000000000e+00 -1.452594167725004271e+00 2.644492387771606445e-01 2.055834602009626622e+02
1.550000000000000488e+00 1.250000000000000000e+00 -1.450221100323003887e+00 2.948163747787475586e-01 1.537152753825336333e+02
1.600000000000000533e+00 1.250000000000000000e+00 -1.447715220076328357e+00 3.235982656478881836e-01 1.214664996756845312e+02
1.650000000000000577e+00 1.250000000000000000e+00 -1.445118948500853984e+00 3.508566617965698242e-01 1.022907994212665699e+02
1.700000000000000622e+00 1.250000000000000000e+00 -1.442465084860776514e+00 3.766471147537231445e-01 8.941422224942319019e+01
1.750000000000000666e+00 1.250000000000000000e+00 -1.439779105359339617e+00 4.010292291641235352e-01 7.851304985429531769e+01
