1.270000000000000018e+00 1.250000000000000000e+00 -1.459691777746654262e+00 8.718767762184143066e-02 4.479854228255893744e+00
1.290000000000000036e+00 1.250000000000000000e+00 -1.459493045931367972e+00 1.100616157054901123e-01 4.470353012520736691e+00
1.310000000000000053e+00 1.250000000000000000e+00 -1.459181266957727097e+00 1.289010643959045410e-01 4.447635290050393486e+00
1.330000000000000071e+00 1.250000000000000000e+00 -1.458769939058514487e+00 1.458618044853210449e-01 4.419346658625753044e+00
1.350000000000000089e+00 1.250000000000000000e+00 -1.458270826049435698e+00 1.617037653923034668e-01 4.386238921926310930e+00
1.370000000000000107e+00 1.250000000000000000e+00 -1.457694230581885186e+00 1.767852902412414551e-01 4.349292354151688578e+00
1.390000000000000124e+00 1.250000000000000000e+00 -1.457049214168511631e+00 1.913004517555236816e-01 4.308903578890479480e+00
1.410000000000000142e+00 1.250000000000000000e+00 -1.456343776494207765e+00 2.053634524345397949e-01 4.266798419952141153e+00
1.430000000000000160e+00 1.250000000000000000e+00 -1.455585003089455931e+00 2.190448641777038574e-01 4.223720136501409428e+00
1.450000000000000178e+00 1.250000000000000000e+00 -1.454779188076579466e+00 2.323897480964660645e-01 4.178350613412836090e+00
1.470000000000000195e+00 1.250000000000000000e+00 -1.453931937033813959e+00 2.454274892807006836e-01 4.132424378351063687e+00
1.490000000000000213e+00 1.250000000000000000e+00 -1.453048253827311287e+00 2.581776380538940430e-01 4.086038052064604464e+00
1.510000000000000231e+00 1.250000000000000000e+00 -1.452132614388914389e+00 2.706533670425415039e-01 4.039736933792386075e+00
1.530000000000000249e+00 1.250000000000000000e+00 -1.451189029770932892e+00 2.828642129898071289e-01 3.993742802383086321e+00
1.550000000000000266e+00 1.250000000000000000e+00 -1.450221100323003887e+00 2.948163747787475586e-01 3.948269912631612755e+00
1.570000000000000284e+00 1.250000000000000000e+00 -1.449232062465749316e+00 3.065155744552612305e-01 3.903590895748485057e+00
1.590000000000000302e+00 1.250000000000000000e+00 -1.448224829250755796e+00 3.179653882980346680e-01 3.859751260731549838e+00
1.610000000000000320e+00 1.250000000000000000e+00 -1.447202025674123593e+00 3.291701078414916992e-01 3.816422498948285114e+00
1.630000000000000338e+00 1.250000000000000000e+00 -1.446166019536130110e+00 3.401325941085815430e-01 3.774695706822678964e+00
1.650000000000000355e+00 1.250000000000000000e+00 -1.445118948500853762e+00 3.508566617965698242e-01 3.733760003613551870e+00
1.670000000000000373e+00 1.250000000000000000e+00 -1.444062743898677947e+00 3.613458871841430664e-01 3.693948991161554396e+00
1.690000000000000391e+00 1.250000000000000000e+00 -1.442999151725064655e+00 3.716038465499877930e-01 3.655170684132397874e+00
1.710000000000000409e+00 1.250000000000000000e+00 -1.441929751216355360e+00 3.816341161727905273e-01 3.617609386284886153e+00
1.730000000000000426e+00 1.250000000000000000e+00 -1.440855971323950380e+00 3.914412260055541992e-01 3.581120293105211072e+00
1.750000000000000444e+00 1.250000000000000000e+00 -1.439779105359339395e+00 4.010292291641235352e-01 3.545798374340118908e+00
1.770000000000000462e+00 1.250000000000000000e+00 -1.438700324042047285e+00 4.104024171829223633e-01 3.511341731838963476e+00
1.790000000000000480e+00 1.250000000000000000e+00 -1.437620687148930099e+00 4.195655584335327148e-01 3.478312501853914274e+00
