0.000000000000000000e+00 4.327056230277566217e-05 -0.000000000000000000e+00 7.757712310369489815e-04
1.000000000000000000e+00 8.368619228934067117e-05 -0.000000000000000000e+00 7.757712310369489815e-04
2.000000000000000000e+00 3.002275859723439679e-04 -0.000000000000000000e+00 7.757712310369489815e-04
3.000000000000000000e+00 1.610003813499639872e-03 0.000000000000000000e+00 7.757712310369489815e-04
4.000000000000000000e+00 1.273108711633575037e-02 -0.000000000000000000e+00 7.757712310369489815e-04
5.000000000000000000e+00 3.508334517770453354e-02 -0.000000000000000000e+00 7.757712310369489815e-04
6.000000000000000000e+00 3.971629397951815382e-02 0.000000000000000000e+00 7.757712310369489815e-04
7.000000000000000000e+00 8.329223220176323536e-03 0.000000000000000000e+00 7.757712310369489815e-04
8.000000000000000000e+00 2.466041381653110917e-02 -0.000000000000000000e+00 7.757712310369489815e-04
9.000000000000000000e+00 2.071719483420837032e-02 -0.000000000000000000e+00 7.757712310369489815e-04
1.000000000000000000e+01 2.941270181689215925e-03 0.000000000000000000e+00 7.757712310369489815e-04
1.100000000000000000e+01 1.461851659097616191e-02 0.000000000000000000e+00 7.757712310369489815e-04
1.200000000000000000e+01 7.740728047815859450e-03 0.000000000000000000e+00 7.757712310369489815e-04
1.300000000000000000e+01 4.024434901576833500e-03 -0.000000000000000000e+00 7.757712310369489815e-04
1.400000000000000000e+01 1.149568774637919379e-02 -0.000000000000000000e+00 7.757712310369489815e-04
1.500000000000000000e+01 8.028968599569211162e-03 -0.000000000000000000e+00 7.757712310369489815e-04
1.600000000000000000e+01 2.772026449704206950e-03 0.000000000000000000e+00 7.757712310369489815e-04
1.700000000000000000e+01 7.010658150215318823e-03 0.000000000000000000e+00 7.757712310369489815e-04
1.800000000000000000e+01 4.000284099074690077e-03 0.000000000000000000e+00 7.757712310369489815e-04
1.900000000000000000e+01 2.589629739244989851e-03 -0.000000000000000000e+00 7.757712310369489815e-04
2.000000000000000000e+01 7.561786408574496313e-03 -0.000000000000000000e+00 7.757712310369489815e-04
2.100000000000000000e+01 4.643886346304430292e-03 -0.000000000000000000e+00 7.757712310369489815e-04
2.200000000000000000e+01 5.470512878565028528e-04 0.000000000000000000e+00 7.757712310369489815e-04
2.300000000000000000e+01 4.092838383209274761e-03 0.000000000000000000e+00 7.757712310369489815e-04
2.400000000000000000e+01 3.116076528385026880e-03 0.000000000000000000e+00 7.757712310369489815e-04
2.500000000000000000e+01 1.957724988827884254e-03 -0.000000000000000000e+00 7.757712310369489815e-04
2.600000000000000000e+01 4.597003496072858686e-03 -0.000000000000000000e+00 7.757712310369489815e-04
2.700000000000000000e+01 4.203411093857636720e-03 -0.000000000000000000e+00 7.757712310369489815e-04
2.800000000000000000e+01 4.375881633324389761e-04 -0.000000000000000000e+00 7.757712310369489815e-04
2.900000000000000000e+01 2.654975903417351735e-03 0.000000000000000000e+00 7.757712310369489815e-04
3.000000000000000000e+01 1.992444315197976126e-03 0.000000000000000000e+00 7.757712310369489815e-04
3.100000000000000000e+01 5.366626668336778273e-04 -0.000000000000000000e+00 7.757712310369489815e-04
3.200000000000000000e+01 3.655047495932155829e-03 -0.000000000000000000e+00 7.757712310369489815e-04
3.300000000000000000e+01 3.436099863760737599e-03 -0.000000000000000000e+00 7.757712310369489815e-04
3.400000000000000000e+01 1.115284308591297721e-03 -0.000000000000000000e+00 7.757712310369489815e-04
3.500000000000000000e+01 1.296863001999753323e-03 0.000000000000000000e+00 7.757712310369489815e-04
3.600000000000000000e+01 1.893949563013461179e-03 0.000000000000000000e+00 7.757712310369489815e-04
3.700000000000000000e+01 3.711196266868752405e-04 0.000000000000000000e+00 7.757712310369489815e-04
3.800000000000000000e+01 2.362324850233405230e-03 -0.000000000000000000e+00 7.757712310369489815e-04
3.900000000000000000e+01 3.191250628018587297e-03 -0.000000000000000000e+00 7.757712310369489815e-04
4.000000000000000000e+01 1.529179575126616555e-03 -0.000000000000000000e+00 7.757712310369489815e-04
4.100000000000000000e+01 6.110626842604492985e-04 0.000000000000000000e+00 7.757712310369489815e-04
4.200000000000000000e+01 1.230050802778983590e-03 0.000000000000000000e+00 7.757712310369489815e-04
4.300000000000000000e+01 2.728163269873037683e-04 0.000000000000000000e+00 7.757712310369489815e-04
4.400000000000000000e+01 1.922327546205682179e-03 -0.000000000000000000e+00 7.757712310369489815e-04
4.500000000000000000e+01 2.586466310973293929e-03 -0.000000000000000000e+00 7.757712310369489815e-04
4.600000000000000000e+01 1.866980105242852482e-03 -0.000000000000000000e+00 7.757712310369489815e-04
4.700000000000000000e+01 5.832466965569103287e-05 -0.000000000000000000e+00 7.757712310369489815e-04
4.800000000000000000e+01 9.865255681456251962e-04 0.000000000000000000e+00 7.757712310369489815e-04
4.900000000000000000e+01 2.390983829150029622e-04 -0.000000000000000000e+00 7.757712310369489815e-04
5.000000000000000000e+01 1.133547334866411883e-03 -0.000000000000000000e+00 7.757712310369489815e-04
5.100000000000000000e+01 2.401733103527244582e-03 -0.000000000000000000e+00 7.757712310369489815e-04
5.200000000000000000e+01 1.853171753085039669e-03 -0.000000000000000000e+00 7.757712310369489815e-04
5.300000000000000000e+01 5.793684781708502733e-04 -0.000000000000000000e+00 7.757712310369489815e-04
5.400000000000000000e+01 5.495840780825291460e-04 0.000000000000000000e+00 7.757712310369489815e-04
5.500000000000000000e+01 4.398706429877912946e-04 0.000000000000000000e+00 7.757712310369489815e-04
5.600000000000000000e+01 8.926930740195376367e-04 -0.000000000000000000e+00 7.757712310369489815e-04
5.700000000000000000e+01 1.840254953717177866e-03 -0.000000000000000000e+00 7.757712310369489815e-04
5.800000000000000000e+01 2.026746501567591556e-03 -0.000000000000000000e+00 7.757712310369489815e-04
5.900000000000000000e+01 8.464820477358417188e-04 -0.000000000000000000e+00 7.757712310369489815e-04
6.000000000000000000e+01 1.669741158518349520e-04 0.000000000000000000e+00 7.757712310369489815e-04
6.100000000000000000e+01 3.594075017385662315e-04 0.000000000000000000e+00 7.757712310369489815e-04
