2.000000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 2.859318086271415149e-01
2.200000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 2.403387092641921796e-01
2.400000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 2.062229293010191256e-01
2.600000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.796587915389647738e-01
2.800000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 2.320725481543851609e-01
3.000000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 2.391127997911524083e-01
3.200000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 2.204435677108203540e-01
3.400000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 2.027862473328563842e-01
3.600000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.848227349274645381e-01
3.800000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.691588744918569587e-01
4.000000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.535282756191271303e-01
4.200000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.542086221270753121e-01
4.400000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.626711482375007845e-01
4.600000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.624272686883176386e-01
4.800000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.575509484952054562e-01
5.000000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.488910305758785468e-01
5.200000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.381396203672393408e-01
5.400000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.302435393975660549e-01
5.600000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.269631169096557544e-01
5.800000000000000000e+01 9.306140724187580426e-01 -1.968857827457480211e-02 1.275216500313710588e-01
