2.000000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 3.583080153445281774e-02
2.400000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 2.718397503064324747e-02
2.600000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 3.204642567124191960e-02
2.800000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 2.920156595513819647e-02
3.000000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 2.533351236738179760e-02
3.200000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 2.223179187120973704e-02
3.400000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.918042536254473823e-02
3.600000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.664548166331686341e-02
3.800000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.461298065378739339e-02
4.000000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.143029642532284729e-01
4.200000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.412308795984726084e-01
4.400000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.476749800242230515e-01
4.600000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.436230012300625525e-01
4.800000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.361529237273724491e-01
5.000000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.276049704569774679e-01
5.200000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.203149283792760149e-01
5.400000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.140106156287481742e-01
5.600000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.073243441911344437e-01
5.800000000000000000e+01 6.920842533390070273e-01 0.000000000000000000e+00 1.017199099109124677e-01
