1.100000000000000000e+02 -1.467394860287945905e-02 9.915942647048525942e-05
1.100250000000000057e+02 -1.536971641097223396e-02 9.845929601844466091e-05
1.100500000000000114e+02 -1.542901220488394204e-02 9.539206972082713151e-05
1.100750000000000171e+02 -1.484492962629031972e-02 9.004114517023331123e-05
1.101000000000000227e+02 -1.364291096409887306e-02 8.260337644213817140e-05
1.101250000000000284e+02 -1.187945997452269191e-02 7.337912802832354182e-05
1.101500000000000341e+02 -9.639289363153401985e-03 6.275712224877766550e-05
1.101750000000000398e+02 -7.031047066287009206e-03 5.119484693852029725e-05
1.102000000000000455e+02 -4.181837072656828351e-03 3.919551332690445465e-05
1.102250000000000512e+02 -1.230811239879694291e-03 2.728272713694704284e-05
1.102500000000000568e+02 1.677844675651314361e-03 1.597415032650257842e-05
1.102750000000000625e+02 4.402177094907124000e-03 5.755480875771188316e-06
1.103000000000000682e+02 6.809616490522901050e-03 -2.943938901592349483e-06
1.103250000000000739e+02 8.783654590934731818e-03 -9.772657971091928221e-06
1.103500000000000796e+02 1.022971045385430433e-02 -1.447471326231838668e-05
1.103750000000000853e+02 1.107988991057442738e-02 -1.690240373072442146e-05
1.104000000000000909e+02 1.129639873005402854e-02 -1.702360162988893295e-05
1.104250000000000966e+02 1.087343776635731583e-02 -1.492323644234583631e-05
1.104500000000001023e+02 9.837484908734981867e-03 -1.079888071068080334e-05
1.104750000000001080e+02 8.245949989679569880e-03 -4.950664159798183704e-06
1.105000000000001137e+02 6.184270821740768705e-03 2.233971943790327578e-06
1.105250000000001194e+02 3.761597094591724415e-03 1.029990868208891156e-05
1.105500000000001251e+02 1.105280010669466764e-03 1.874737958562865115e-05
1.105750000000001307e+02 -1.645554313965392340e-03 2.705723449682579496e-05
1.106000000000001364e+02 -4.347023536134339387e-03 3.471716301228075025e-05
1.106250000000001421e+02 -6.857745940818158782e-03 4.124755584951980702e-05
1.106500000000001478e+02 -9.045969621406874800e-03 4.622570161388273377e-05
