2.000000000000000000e+00 2.636687105823597443e-01 2.635452745095994698e-01 2.602040853828446743e-01 2.635103266099786401e-01
3.000000000000000000e+00 1.652993398220454213e-01 1.651098740998213354e-01 1.579295154917924604e-01 1.650819277942683350e-01
4.000000000000000000e+00 1.056827060957396536e-01 1.054762731390459229e-01 1.005785538022307551e-01 1.054148930463734146e-01
5.000000000000000000e+00 6.819805792599846483e-02 6.791744563192041173e-02 6.405604232457863534e-02 6.787802229889629280e-02
6.000000000000000000e+00 4.423232360073584696e-02 4.397011388136325832e-02 3.623136322120640990e-02 4.388773526801373337e-02
7.000000000000000000e+00 2.884112547126820025e-02 2.848482723194224742e-02 1.956432937399130503e-02 2.843857454615425148e-02
8.000000000000000000e+00 1.884108994569127365e-02 1.854913910167076824e-02 1.338605348998677703e-02 1.845039337634419782e-02
9.000000000000000000e+00 1.244730865137744398e-02 1.202773961691747454e-02 8.005481828064103453e-03 1.197882395352382195e-02
1.000000000000000000e+01 8.189222312645226889e-03 7.891566253098787620e-03 1.028337770371054319e-03 7.780531274560555967e-03
1.100000000000000000e+01 5.574731255054879431e-03 5.102889111080161771e-03 8.076075952818771849e-04 5.054973642303097793e-03
1.200000000000000000e+01 3.686689481912868490e-03 3.404310586788326931e-03 2.043370360198039880e-03 3.284734269359174379e-03
1.300000000000000000e+01 2.691126701092842050e-03 2.178469696086064375e-03 1.558534881091985704e-03 2.134652350288564118e-03
1.400000000000000000e+01 1.762512960205978897e-03 1.511858961587828933e-03 1.345072439877221995e-03 1.387341582510032015e-03
1.500000000000000000e+01 1.478510152372198563e-03 9.389685998145321216e-04 3.486895368604048815e-04 9.016930866988786143e-04
1.600000000000000000e+01 9.207127238451573870e-04 7.119292077924080971e-04 4.397955568357667620e-03 5.860661188231592071e-04
1.700000000000000000e+01 9.580468458639323321e-04 4.099616046852003226e-04 3.753873832962664574e-03 3.809279092422867478e-04
1.800000000000000000e+01 5.357940632424075403e-04 3.711073173443544312e-04 1.604465030595520272e-03 2.475965039424710785e-04
1.900000000000000000e+01 7.133306306961835139e-04 1.808366740251608003e-04 4.063956137166309206e-03 1.609347904784875453e-04
2.000000000000000000e+01 3.489486053379580572e-04 2.218965513329770119e-04 7.116274798376368178e-03 1.046063086383531367e-04
2.100000000000000000e+01 5.656096270276794648e-04 7.870597870175253424e-05 5.194896914258301072e-03 6.799351844044756587e-05
2.200000000000000000e+01 2.548251307454937236e-04 1.512113886425694336e-04 3.081979590825654775e-03 4.419552641923428000e-05
2.300000000000000000e+01 4.385387732151873881e-04 3.098403605674594769e-05 5.268551948693848096e-03 2.872697518639188993e-05
2.400000000000000000e+01 2.098626287410485685e-04 1.112282585143618401e-04 6.635919412701636426e-03 1.867248119878715633e-05
2.500000000000000000e+01 3.028921100847966653e-04 7.343163450782726662e-06 3.610936862042125536e-03 1.213708900178423692e-05
2.600000000000000000e+01 1.919480671680901267e-04 8.180498493072439997e-05 1.620299691786904629e-03 7.889097091819342723e-06
2.700000000000000000e+01 1.544936374244523184e-04 4.856332058745310667e-06 3.180974102921695947e-03 5.127908230034547995e-06
