-1.061544390234268942e+00 1.841516570999339990e+02
-1.061544232329689308e+00 1.909855509922889496e+02
-1.059544212590594059e+00 5.927507602415877841e+01
-1.061543916564154033e+00 2.021146319051443356e+02
-1.059543896825058784e+00 6.507390691806858740e+01
-1.059543738920479150e+00 6.806457971509588845e+01
-1.057543719181383901e+00 1.831953219275267841e+01
-1.061543443024859590e+00 2.130073712476575736e+02
-1.059543423285764341e+00 7.245866489226767726e+01
-1.059543265381184707e+00 7.518420830371992736e+01
-1.057543245642089458e+00 1.732784642695599686e+01
-1.059542949615649210e+00 7.989215334713608740e+01
-1.057542929876554183e+00 2.185610212329538271e+01
-1.057542771971974327e+00 2.493305946583270938e+01
-1.055542752232879300e+00 8.322605599202766768e+01
-1.061542811842470790e+00 2.194405037134671943e+02
-1.059542792103375541e+00 8.015549428101375895e+01
-1.059542634198795907e+00 8.246221006837559742e+01
-1.057542614459700658e+00 2.489188676582273985e+01
